feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_596	trial_arm	Placebo	0.00574101984801552	0.0148236781466504	875	11	0.698638587741949	0.931802686594066
ASV_639	visit	Week 48	-0.0062943285062623	0.0165821257608204	875	27	0.704391839030916	0.932791372667644
F0332	visit12m_azm	visit12m_azm	0.0148613943348865	0.0393875376505414	875	48	0.706088814649128	0.933310660924402
Delftia	hospitalised12m	yes	-0.00510129617178108	0.0135991877535524	875	11	0.707664564919017	0.933310660924402
Phocaeicola	trial_arm	Placebo	0.00280942334603421	0.00748578462967563	875	5	0.70752822952045	0.933310660924402
Catonella	visit12m_azm	visit12m_azm	-0.0433004088424316	0.115924977988643	875	271	0.708898576962415	0.933671296487083
Prevotella	visit18m_azm	visit18m_azm	0.0407774703990999	0.113561467863325	875	835	0.719664622467906	0.934647726208426
Gemella	hospitalised12m	yes	-0.048939656254613	0.142170664146336	875	839	0.730864128526103	0.934647726208426
Corynebacterium	trial_arm	Placebo	0.0297698922546025	0.0832277000589195	875	340	0.720667276463445	0.934647726208426
Streptobacillus	visit	Week 72	-0.0284853576941864	0.086873158792205	875	302	0.743103071911732	0.934647726208426
ASV_126	visit18m_azm	visit18m_azm	0.0142876657652006	0.044319319356723	875	15	0.747242403198874	0.934647726208426
Mannheimia	visit	Week 72	0.0254333011038716	0.070430139451554	875	140	0.718134646794785	0.934647726208426
TM7x	trial_arm	Placebo	-0.0257766049786201	0.074247394977366	875	309	0.728563027324463	0.934647726208426
Tropheryma	hospitalised12m	yes	0.0379102056195409	0.108049433523157	875	48	0.725912754077065	0.934647726208426
Peptostreptococcus	trial_arm	Placebo	0.0242141639476871	0.0728536841550717	875	351	0.739698635067828	0.934647726208426
Bordetella	visit	Week 72	-0.00421706802501411	0.0121998717895863	875	5	0.729831774102907	0.934647726208426
Conchiformibius	visit	Week 48	0.0165216298568406	0.0514211506802697	875	126	0.748102809660654	0.934647726208426
Conchiformibius	visit12m_azm	visit12m_azm	0.0252807783719415	0.0725886524376338	875	126	0.727765919448277	0.934647726208426
Hydrogenophaga	visit18m_azm	visit18m_azm	-0.0131377515783198	0.0401287218275588	875	29	0.743451694032035	0.934647726208426
ASV_242	hospitalised12m	yes	0.0180965998273333	0.0537025871455871	875	14	0.736309749983751	0.934647726208426
Selenomonas	visit	Week 48	0.0213187511925675	0.0589555098165027	875	171	0.71778367438741	0.934647726208426
ASV_260	trial_arm	Placebo	0.00607656926595562	0.0186005708806858	875	31	0.743983877318955	0.934647726208426
Kingella	trial_arm	Placebo	-0.0144971579548673	0.0430851862168052	875	106	0.736595320932587	0.934647726208426
Butyrivibrio	visit18m_azm	visit18m_azm	0.0212092845997165	0.0658891870167039	875	115	0.747648534719631	0.934647726208426
ASV_329	visit	Week 48	0.00418282962227291	0.0119987890022873	875	17	0.727506472518516	0.934647726208426
Staphylococcus	visit12m_azm	visit12m_azm	-0.00805528583227922	0.0230537660125537	875	8	0.726864016980114	0.934647726208426
Staphylococcus	visit18m_azm	visit18m_azm	-0.00900619017701202	0.024602044984145	875	8	0.714398418748298	0.934647726208426
ASV_596	visit12m_azm	visit12m_azm	0.00692748154784149	0.0213785014194256	875	11	0.745986100486279	0.934647726208426
ASV_613	hospitalised12m	yes	-0.00512183197312922	0.013933274928925	875	5	0.71326326162465	0.934647726208426
Family_XIII_UCG.001	visit	Week 48	0.00785102296701749	0.0219449770273589	875	34	0.720610312114233	0.934647726208426
ASV_861	hospitalised12m	yes	-0.00677997716675817	0.0194177210476498	875	5	0.727162033849328	0.934647726208426
ASV_934	visit	Week 48	-0.00436675412911456	0.0134420681277343	875	14	0.745367343720223	0.934647726208426
ASV_934	visit18m_azm	visit18m_azm	-0.00687178133288652	0.0202577483076169	875	14	0.734527990263799	0.934647726208426
Prevotellaceae_YAB2003_group	visit12m_azm	visit12m_azm	0.00800015065759441	0.024614071143632	875	16	0.745241635112362	0.934647726208426
Desulfomicrobium	hospitalised12m	yes	-0.00691189488407264	0.0198050721621397	875	8	0.727305765141583	0.934647726208426
ASV_1054	visit	Week 48	-0.00258947451675828	0.00752193278796276	875	8	0.730736752386165	0.934647726208426
ASV_1121	hospitalised12m	yes	-0.00742535392201674	0.0202720724928211	875	9	0.714241759522428	0.934647726208426
ASV_1202	trial_arm	Placebo	-0.00292416322566726	0.00828962368435427	875	6	0.724361648448744	0.934647726208426
ASV_1272	visit18m_azm	visit18m_azm	-0.00499698973021709	0.0150784247967212	875	10	0.740422370111089	0.934647726208426
ASV_1306	hospitalised12m	yes	-0.00492508248819955	0.0145148350534382	875	5	0.734668787161998	0.934647726208426
ASV_1325	visit12m_azm	visit12m_azm	-0.0040010724903523	0.0119804401324081	875	12	0.738485075197476	0.934647726208426
ASV_1456	visit	Week 72	-0.00351699559288194	0.0099797617870891	875	5	0.724614268296005	0.934647726208426
Desulfobulbus	hospitalised12m	yes	-0.0067544247145214	0.0203345020477798	875	9	0.739946200175833	0.934647726208426
ASV_1531	visit18m_azm	visit18m_azm	-0.00448339030117647	0.0133131729762872	875	5	0.736376618287889	0.934647726208426
Phocaeicola	visit18m_azm	visit18m_azm	-0.00371838468685081	0.0115170647413701	875	5	0.746917007421593	0.934647726208426
Pseudoramibacter	visit	Week 72	-0.00224832514537678	0.00645903476537193	875	5	0.727857024991897	0.934647726208426
ASV_1054	hospitalised12m	yes	-0.00450353371950984	0.014193155810721	875	8	0.751089858759288	0.937175022739445
Alysiella	trial_arm	Placebo	0.00590093446350661	0.018675885774373	875	25	0.752107626018889	0.937241810885077
Dolosigranulum	hospitalised12m	yes	-0.0296381760886361	0.101846169447994	875	58	0.771212720207276	0.938723500244833
Mannheimia	visit12m_azm	visit12m_azm	-0.0285819929467845	0.0922663663193326	875	140	0.756839741663841	0.938723500244833
Solobacterium	visit	Week 72	0.0224611796639471	0.0749935171226721	875	342	0.764655121007302	0.938723500244833
Peptostreptococcus	visit	Week 72	0.0210362306861689	0.0713160951642959	875	351	0.768115499759665	0.938723500244833
ASV_163	visit18m_azm	visit18m_azm	-0.0213568785321586	0.0719012652881209	875	63	0.766545164522282	0.938723500244833
ASV_180	visit	Week 48	-0.00859042915590909	0.0289337922712516	875	75	0.766646304957796	0.938723500244833
ASV_203	visit12m_azm	visit12m_azm	-0.00786077010454234	0.0271213598869342	875	30	0.772056247764786	0.938723500244833
F0058	hospitalised12m	yes	0.0343209277165203	0.116753248454138	875	152	0.76895214919989	0.938723500244833
ASV_216	visit	Week 72	-0.0110795825297376	0.0370349022762151	875	71	0.764912153008648	0.938723500244833
ASV_216	hospitalised12m	yes	-0.0226888255562678	0.0748029310989416	875	71	0.761819752988209	0.938723500244833
Capnocytophaga	trial_arm	Placebo	0.0193819801961258	0.0669283349189812	875	252	0.772200955893309	0.938723500244833
ASV_409	visit18m_azm	visit18m_azm	0.00976973576460904	0.0318109707435745	875	35	0.758862478497154	0.938723500244833
ASV_485	visit	Week 72	-0.00594978634978542	0.019265395780574	875	23	0.757558372419384	0.938723500244833
Shuttleworthia	trial_arm	Placebo	0.00726610839646804	0.0238799704504508	875	27	0.760992704065549	0.938723500244833
ASV_561	visit12m_azm	visit12m_azm	-0.00718227524475516	0.0245325472663953	875	15	0.769771627104408	0.938723500244833
ASV_897	visit	Week 72	-0.00399339176719685	0.0129765086268926	875	8	0.758388447694959	0.938723500244833
ASV_1415	hospitalised12m	yes	-0.00406738835536731	0.0140658236398709	875	6	0.772611934357887	0.938723500244833
Phocaeicola	visit12m_azm	visit12m_azm	-0.00325805037856774	0.0107917407184513	875	5	0.762844063543283	0.938723500244833
Pseudoramibacter	trial_arm	Placebo	-0.00184735980669786	0.0059034523336867	875	5	0.75440998441913	0.938723500244833
Pseudoramibacter	hospitalised12m	yes	-0.00345110836948067	0.0113757781401182	875	5	0.761678020928503	0.938723500244833
Alysiella	visit18m_azm	visit18m_azm	-0.0076473975669523	0.0267181563304648	875	25	0.774802339199364	0.940209580152038
TM7x	visit	Week 48	0.0172807686045471	0.0615174162032274	875	309	0.778883146188794	0.940465115646593
F0058	trial_arm	Placebo	0.0155661222053813	0.0548191578106516	875	152	0.776515393365365	0.940465115646593
ASV_894	trial_arm	Placebo	-0.00277679429909671	0.00985395555979902	875	8	0.778169770929092	0.940465115646593
ASV_894	hospitalised12m	yes	-0.00583792575972306	0.0207070431703263	875	8	0.778173054386351	0.940465115646593
Tannerella	hospitalised12m	yes	-0.0319924221681515	0.116278209915666	875	161	0.783366209824475	0.943534022242119
Fretibacterium	visit	Week 48	-0.00643765937383801	0.0233026351281853	875	36	0.782411720936873	0.943534022242119
Roseburia	visit12m_azm	visit12m_azm	0.00415951597304062	0.0151970801262439	875	8	0.78437649294041	0.943581622695641
Lentimicrobium	visit	Week 72	-0.0100854311338707	0.0377199683186923	875	52	0.789263395281635	0.947116074337962
ASV_1456	hospitalised12m	yes	-0.00471408988628273	0.0175765513122482	875	5	0.788606523446361	0.947116074337962
Porphyromonas	visit	Week 72	-0.0209935362917522	0.0795173652503675	875	818	0.791862193790884	0.94906294989487
Pseudomonas	hospitalised12m	yes	-0.0106926232013687	0.0407370669180283	875	11	0.793110850469575	0.949388850562103
Streptobacillus	trial_arm	Placebo	0.0222073826807109	0.0850951038654835	875	302	0.794178844213564	0.949497953967508
ASV_844	hospitalised12m	yes	-0.00364345333806072	0.0140347535216059	875	7	0.795298391961013	0.94966835010578
F0058	visit	Week 48	-0.0133472491683032	0.0521056869439415	875	152	0.797919084574719	0.951628650560279
Mycoplasma	visit12m_azm	visit12m_azm	-0.0173213060876666	0.0698668698350602	875	128	0.804285251694639	0.952211040983178
ASV_329	visit	Week 72	0.00322095357645203	0.0129136451126818	875	17	0.803112747708802	0.952211040983178
Peptoanaerobacter	visit	Week 72	-0.00751577340441864	0.0296016638940919	875	43	0.799654453463664	0.952211040983178
Centipeda	visit12m_azm	visit12m_azm	-0.00978037110860516	0.0394483292669654	875	42	0.804279977191227	0.952211040983178
ASV_934	visit12m_azm	visit12m_azm	-0.00474726747141787	0.0189828686894109	875	14	0.802583367666635	0.952211040983178
ASV_1202	visit18m_azm	visit18m_azm	-0.00316725441714198	0.0127580830560987	875	6	0.803996045389969	0.952211040983178
ASV_120	visit12m_azm	visit12m_azm	-0.00947668297483761	0.0385858967236464	875	25	0.806076071997298	0.952412533699357
Peptostreptococcus	visit12m_azm	visit12m_azm	-0.0225508624203754	0.0929417371923659	875	351	0.808374835701614	0.952412533699357
Lentimicrobium	trial_arm	Placebo	-0.00869919257270758	0.0357356377503058	875	52	0.807728933198392	0.952412533699357
ASV_613	visit	Week 72	-0.00192041017393126	0.0079111517518112	875	5	0.808258565369075	0.952412533699357
Prevotella	trial_arm	Placebo	-0.0215535233448711	0.0905408302344708	875	835	0.811907612558307	0.952930840122364
Tannerella	visit	Week 48	0.0120328865941154	0.0511361835111589	875	161	0.814050331162396	0.952930840122364
ASV_561	visit	Week 48	0.00407270117365596	0.0173718828854197	875	15	0.814697045413255	0.952930840122364
ASV_1325	visit18m_azm	visit18m_azm	-0.00307030577528884	0.0127850402796168	875	12	0.810271988785856	0.952930840122364
Pantoea	hospitalised12m	yes	-0.00321416566080423	0.0136064531003585	875	5	0.813314878198247	0.952930840122364
Pseudoramibacter	visit12m_azm	visit12m_azm	-0.00203585818098621	0.00851387643786305	875	5	0.811067155890589	0.952930840122364
ASV_561	hospitalised12m	yes	0.0073392812396882	0.0327790539305175	875	15	0.82288659135295	0.961353085090226
Dialister	trial_arm	Placebo	-0.00665512026145725	0.0299574867733832	875	53	0.824249403229837	0.961789219615128
Rodentibacter	trial_arm	Placebo	0.00241271850668228	0.0110938494900775	875	15	0.827883450623623	0.964632910513318
Pseudoramibacter	visit18m_azm	visit18m_azm	-0.00196678527867847	0.00908566396482469	875	5	0.828671276006812	0.964632910513318
Haemophilus	trial_arm	Placebo	0.0110808613931462	0.0523193489618185	875	869	0.832324885273249	0.96521796527365
Fusobacterium	visit18m_azm	visit18m_azm	-0.023467247416397	0.109769325344451	875	800	0.830786593363143	0.96521796527365
Bergeyella	hospitalised12m	yes	-0.0449805151017844	0.215964426531798	875	411	0.835132004933271	0.96521796527365
Oribacterium	visit18m_azm	visit18m_azm	-0.0263973540286064	0.126283184968698	875	396	0.834491754620466	0.96521796527365
ASV_283	visit18m_azm	visit18m_azm	-0.00851355103797982	0.0405042540740266	875	41	0.833586173779471	0.96521796527365
Bulleidia	visit12m_azm	visit12m_azm	-0.00550874737741894	0.0259188101992972	875	32	0.831767100145291	0.96521796527365
Selenomonas	hospitalised12m	yes	-0.027912383815934	0.135262424412562	875	171	0.836637298631751	0.965809328111712
Bergeyella	trial_arm	Placebo	-0.0189689103143081	0.0927776612955498	875	411	0.838052510257591	0.966295421079927
Conchiformibius	trial_arm	Placebo	-0.0105329416268675	0.0526851069798804	875	126	0.841588710755533	0.969223017599974
ASV_242	visit	Week 72	0.00549284583797023	0.0279173148053964	875	14	0.844080650744648	0.970744745767715
ASV_613	visit12m_azm	visit12m_azm	-0.00204052990764501	0.0104279619080554	875	5	0.844907463908937	0.970744745767715
Haemophilus	visit	Week 48	-0.00721699466264988	0.045400352711174	875	869	0.873753685722399	0.971022677345909
Alloprevotella	visit12m_azm	visit12m_azm	0.0213019718765566	0.121812920800853	875	795	0.861239771053697	0.971022677345909
Escherichia.Shigella	visit	Week 72	0.00254472026162477	0.0162463851879969	875	7	0.875570506352517	0.971022677345909
Escherichia.Shigella	hospitalised12m	yes	-0.00545267409917848	0.0286134508004792	875	7	0.848912291746895	0.971022677345909
Pseudomonas	visit	Week 72	-0.00336240494700086	0.0220922847345558	875	11	0.87908035488771	0.971022677345909
Pseudomonas	trial_arm	Placebo	-0.00347349054438039	0.0205214951001662	875	11	0.865630840887546	0.971022677345909
ASV_126	visit	Week 72	0.00484420871658107	0.0315067809695534	875	15	0.877841567417059	0.971022677345909
Treponema	hospitalised12m	yes	0.0332538486782114	0.215152097369095	875	260	0.877254544957396	0.971022677345909
ASV_214	visit	Week 72	0.00393119102253871	0.0221080635052043	875	27	0.858925907108543	0.971022677345909
ASV_216	visit12m_azm	visit12m_azm	-0.00840237528664354	0.0485009068715848	875	71	0.862521235018461	0.971022677345909
Candidatus_Saccharimonas	trial_arm	Placebo	-0.0104672146511807	0.0562844939717895	875	202	0.852515457735415	0.971022677345909
Candidatus_Saccharimonas	hospitalised12m	yes	-0.0206757354301537	0.125051535231634	875	202	0.868777879005736	0.971022677345909
ASV_239	hospitalised12m	yes	-0.0132968684488225	0.0830859942103855	875	78	0.872948214063605	0.971022677345909
Parvimonas	visit	Week 72	-0.00742736618393005	0.0436246484456587	875	108	0.864865759447438	0.971022677345909
ASV_283	trial_arm	Placebo	0.00444919923472254	0.0265089600890452	875	41	0.866750194628408	0.971022677345909
ASV_286	visit18m_azm	visit18m_azm	-0.00457167846757608	0.0249248565255146	875	12	0.854512538561782	0.971022677345909
ASV_339	visit18m_azm	visit18m_azm	-0.00564353622259816	0.0370953855292787	875	18	0.879115181136214	0.971022677345909
ASV_409	trial_arm	Placebo	0.00416888655534908	0.0224532611870653	875	35	0.852749705208331	0.971022677345909
ASV_422	visit18m_azm	visit18m_azm	0.00470056166579175	0.0297773310811944	875	23	0.874630967925874	0.971022677345909
ASV_525	visit12m_azm	visit12m_azm	-0.00300472183751805	0.0170753268200843	875	9	0.860377968148178	0.971022677345909
Alysiella	visit	Week 72	-0.00353648302491771	0.0190033263587631	875	25	0.852428901409764	0.971022677345909
Centipeda	visit	Week 48	0.00453555565041038	0.027949629749645	875	42	0.871146263678212	0.971022677345909
ASV_586	hospitalised12m	yes	-0.00287275988019126	0.0180041472268991	875	5	0.873309344494436	0.971022677345909
ASV_613	visit18m_azm	visit18m_azm	-0.0018186637021075	0.0111282984227058	875	5	0.870220339339741	0.971022677345909
Johnsonella	visit	Week 72	0.00659583744241295	0.0346842271246183	875	60	0.849240672801929	0.971022677345909
Johnsonella	visit18m_azm	visit18m_azm	-0.00745982500853516	0.048773709694487	875	60	0.878490429933079	0.971022677345909
ASV_653	hospitalised12m	yes	-0.00354191579115284	0.0203248652117884	875	5	0.861742906863039	0.971022677345909
ASV_682	visit12m_azm	visit12m_azm	0.00412867687162983	0.0244464077887282	875	27	0.865944397765341	0.971022677345909
ASV_767	hospitalised12m	yes	-0.0019602239079927	0.0115695872038024	875	5	0.865498669759776	0.971022677345909
ASV_854	visit12m_azm	visit12m_azm	0.00336029034328785	0.0198929541829189	875	16	0.865900008688248	0.971022677345909
ASV_861	visit	Week 48	-0.00155588726997433	0.00974618643006969	875	5	0.8732178291762	0.971022677345909
ASV_894	visit	Week 72	-0.00179947521713332	0.010212995395472	875	8	0.860200970360663	0.971022677345909
ASV_1398	hospitalised12m	yes	-0.0019426125976111	0.0100864525257838	875	5	0.847368844871518	0.971022677345909
Phocaeicola	visit	Week 48	0.00142719857850285	0.00764182679219356	875	5	0.851918087542991	0.971022677345909
ASV_817	trial_arm	Placebo	-0.0016744896687428	0.0113529707598107	875	16	0.882776743186925	0.971754240518336
ASV_844	visit18m_azm	visit18m_azm	-0.00146594439837425	0.00990931871067709	875	7	0.882438208726214	0.971754240518336
Pantoea	visit18m_azm	visit18m_azm	-0.00160672413342156	0.0108672707132911	875	5	0.882495619341042	0.971754240518336
Fusobacterium	trial_arm	Placebo	-0.01242476096064	0.0855516377002769	875	800	0.884567915051826	0.972624449581872
Abiotrophia	trial_arm	Placebo	-0.00917551762323072	0.0646593250991781	875	205	0.887190438572776	0.974405769822303
Stomatobaculum	visit12m_azm	visit12m_azm	-0.0148888770355621	0.10839859006682	875	406	0.890800994957104	0.974433029385706
Tropheryma	visit	Week 48	-0.00429150018545468	0.0313214518244691	875	48	0.891070785351894	0.974433029385706
Oceanivirga	hospitalised12m	yes	0.015999046143065	0.114889273998739	875	68	0.889326690581846	0.974433029385706
ASV_428	visit	Week 48	-0.00163031991790433	0.0119180574862047	875	8	0.891225270703594	0.974433029385706
ASV_854	visit18m_azm	visit18m_azm	0.00282954882027695	0.0212289546709724	875	16	0.89399711101902	0.975767220440207
ASV_1306	visit12m_azm	visit12m_azm	0.00143877752942763	0.0108387296898245	875	5	0.894453285403523	0.975767220440207
Oceanivirga	visit	Week 48	0.00516093895464063	0.0396004341434602	875	68	0.896356019812677	0.975834456125058
ASV_613	trial_arm	Placebo	0.000931483041600659	0.00723066355390489	875	5	0.897526752855763	0.975834456125058
ASV_644	visit	Week 72	-0.00198007829191612	0.0152378110916008	875	20	0.896651652418605	0.975834456125058
Bordetella	visit18m_azm	visit18m_azm	0.00217008805252612	0.017138869101729	875	5	0.899326510542016	0.976698735471329
ASV_280	hospitalised12m	yes	0.00881656998382377	0.0707404318648539	875	41	0.900884164607446	0.97678709655484
Bulleidia	visit18m_azm	visit18m_azm	-0.00339940954313883	0.0279757995132155	875	32	0.903327718177549	0.97678709655484
ASV_561	trial_arm	Placebo	0.00206455244442221	0.0170106677572868	875	15	0.903427571813582	0.97678709655484
Olsenella	trial_arm	Placebo	-0.00198836915107563	0.0161456635581002	875	14	0.902015491121507	0.97678709655484
F0332	trial_arm	Placebo	-0.00365613996347692	0.030511029897767	875	48	0.904647623096006	0.977019432943687
ASV_1121	visit12m_azm	visit12m_azm	0.00179292126044392	0.015172054009616	875	9	0.905958230249794	0.977348945397114
Porphyromonas	visit	Week 48	0.00792771054524932	0.0731727063709953	875	818	0.913762074470593	0.979246677381936
Porphyromonas	visit12m_azm	visit12m_azm	-0.0115138398279435	0.103168721717844	875	818	0.911178423139858	0.979246677381936
Solobacterium	visit	Week 48	0.00772738620407817	0.0693422218385023	875	342	0.911307838535196	0.979246677381936
ASV_180	hospitalised12m	yes	0.00648259788086421	0.0595348979270114	875	75	0.913350111554575	0.979246677381936
Anaeroglobus	trial_arm	Placebo	-0.00216446759208944	0.0197248419573606	875	23	0.912647318394811	0.979246677381936
ASV_894	visit	Week 48	-0.00105498720186423	0.00947432218499744	875	8	0.911377356999353	0.979246677381936
Abiotrophia	hospitalised12m	yes	0.0153462023422481	0.145084848568099	875	205	0.915821971414193	0.979294781314187
ASV_854	visit	Week 48	-0.00149987070395051	0.0140865139913156	875	16	0.915229578351362	0.979294781314187
ASV_339	visit	Week 72	-0.00274169261743904	0.026371257587349	875	18	0.917220995200808	0.97971297509361
Actinobacillus	visit	Week 48	0.00945245665642959	0.0959653774121213	875	458	0.921571401748312	0.981619228976685
Escherichia.Shigella	visit18m_azm	visit18m_azm	-0.00225253981413936	0.0228531354642345	875	7	0.92150570466497	0.981619228976685
Solobacterium	visit18m_azm	visit18m_azm	-0.00940548333657569	0.105424945239269	875	342	0.928940726585875	0.981619228976685
ASV_182	hospitalised12m	yes	0.00663123567817151	0.072816755629459	875	53	0.927496436060786	0.981619228976685
Eikenella	visit	Week 48	0.0031360034897147	0.0349252001304391	875	61	0.928483385771472	0.981619228976685
Cardiobacterium	hospitalised12m	yes	0.00872257080811632	0.100667831393292	875	140	0.931000295607821	0.981619228976685
Psychrobacter	visit	Week 72	0.0014838092584483	0.0152110917000809	875	9	0.922313857962396	0.981619228976685
F0332	visit18m_azm	visit18m_azm	0.00381509139020296	0.0424527947267413	875	48	0.928424200371128	0.981619228976685
ASV_817	visit12m_azm	visit12m_azm	-0.0014173720392304	0.0163730957392753	875	16	0.931035552671901	0.981619228976685
ASV_860	trial_arm	Placebo	0.000736180697711985	0.00851511453834161	875	12	0.9311244126713	0.981619228976685
Scardovia	visit	Week 48	-0.000533820313322742	0.00595702140478073	875	10	0.928626050596562	0.981619228976685
Prevotellaceae_YAB2003_group	visit	Week 72	-0.00161481138054709	0.018673414207308	875	16	0.93110758537493	0.981619228976685
ASV_1531	visit	Week 48	0.000726001138310329	0.00883398171534572	875	5	0.934520316828144	0.984131904612087
Defluviitaleaceae_UCG.011	visit18m_azm	visit18m_azm	0.00294914271879582	0.0381473374521151	875	36	0.938395334871995	0.987143144475735
Aggregatibacter	visit18m_azm	visit18m_azm	0.00744941463838454	0.118112685254583	875	532	0.949731533151867	0.989758800949115
Oribacterium	visit	Week 48	0.00527611478653101	0.0832338097068773	875	396	0.949478530033445	0.989758800949115
Eikenella	trial_arm	Placebo	0.00226056250524904	0.0346342562491981	875	61	0.947974434318827	0.989758800949115
ASV_331	visit	Week 48	-0.00211638337260637	0.0320690283907592	875	80	0.947405438226747	0.989758800949115
ASV_339	trial_arm	Placebo	0.00150543125054729	0.0241028989317298	875	18	0.950212077572866	0.989758800949115
ASV_653	visit	Week 72	-0.000590086927193855	0.00834542326613619	875	5	0.943652441754761	0.989758800949115
ASV_682	visit18m_azm	visit18m_azm	0.00161112148056823	0.0261341706837099	875	27	0.950862690901672	0.989758800949115
ASV_844	visit	Week 72	0.000432631477475891	0.00704690456368997	875	7	0.951064526837936	0.989758800949115
ASV_934	visit	Week 72	0.00102344514633732	0.014401314102483	875	14	0.943361522822416	0.989758800949115
Prevotellaceae_YAB2003_group	visit18m_azm	visit18m_azm	0.00172805912939972	0.0262671393987789	875	16	0.947561863169164	0.989758800949115
Actinobacillus	visit18m_azm	visit18m_azm	0.00829238730065306	0.146293128966872	875	458	0.95481666406881	0.99154038191761
Hyphomicrobium	visit12m_azm	visit12m_azm	0.001293195183617	0.0227429633590886	875	17	0.954668743502225	0.99154038191761
ASV_280	visit	Week 48	0.00177959680575542	0.0336650327625712	875	41	0.957860100127693	0.992897427975716
Rikenellaceae_RC9_gut_group	visit	Week 48	-0.00117260947629635	0.0223482832832093	875	23	0.958166447984796	0.992897427975716
Conchiformibius	visit	Week 72	0.00270227312555952	0.0553581043124117	875	126	0.961083367317436	0.99485946009856
ASV_422	hospitalised12m	yes	-0.00201140774978113	0.0475830632041257	875	23	0.966313003904792	0.998146907327798
Olsenella	visit	Week 72	-0.000736985514022273	0.017254216564305	875	14	0.965943934814984	0.998146907327798
Neisseria	visit	Week 72	0.00237314220502335	0.0636013653544227	875	861	0.970248316695655	0.998721388536602
Granulicatella	hospitalised12m	yes	-0.00456199855147324	0.160172718214376	875	828	0.977293644840299	0.998721388536602
Actinomyces	trial_arm	Placebo	0.00199354716075392	0.098743082978638	875	670	0.983897940103404	0.998721388536602
Oribacterium	visit	Week 72	0.0011854015996666	0.0898157148984825	875	396	0.989473968272374	0.998721388536602
ASV_112	visit18m_azm	visit18m_azm	-0.00171945644191806	0.0535826108429376	875	70	0.974410978640541	0.998721388536602
Mannheimia	trial_arm	Placebo	-0.00100078885254839	0.0676177995562666	875	140	0.988194667688104	0.998721388536602
ASV_187	visit	Week 48	-0.00144287220441122	0.0406482084482535	875	82	0.971696248470703	0.998721388536602
ASV_203	visit	Week 72	0.000323473820660885	0.0208673173726581	875	30	0.9876377022793	0.998721388536602
ASV_214	hospitalised12m	yes	0.00105960002657624	0.0423879311874007	875	27	0.980071627928877	0.998721388536602
ASV_214	visit18m_azm	visit18m_azm	-0.000569238391939835	0.031091414589534	875	27	0.985398753776321	0.998721388536602
Selenomonas	visit	Week 72	0.00107264386271366	0.0636632387920645	875	171	0.986562999578182	0.998721388536602
Kingella	visit18m_azm	visit18m_azm	0.00198343649258418	0.0624720276623286	875	106	0.974682724578588	0.998721388536602
Filifactor	hospitalised12m	yes	0.00181464061239912	0.0790450935318237	875	77	0.981696353121416	0.998721388536602
Sphingopyxis	visit18m_azm	visit18m_azm	-0.000844369303053229	0.0228574292914539	875	17	0.970540786420915	0.998721388536602
ASV_485	hospitalised12m	yes	0.000547924530189158	0.0373852139667803	875	23	0.988315734908567	0.998721388536602
Amnipila	visit	Week 72	-0.0003473424700482	0.0228505090809729	875	32	0.98787695787902	0.998721388536602
ASV_586	visit	Week 48	-6.45609102018756e-05	0.00484431201176133	875	5	0.989371343302077	0.998721388536602
Family_XIII_UCG.001	trial_arm	Placebo	-0.00053291646120807	0.0214886731401467	875	34	0.980220288858132	0.998721388536602
ASV_854	trial_arm	Placebo	0.00042889213285019	0.0137936118350047	875	16	0.975202094513224	0.998721388536602
ASV_1272	visit	Week 72	0.00027891763785632	0.0107193123525285	875	10	0.979247282764899	0.998721388536602
ASV_1306	trial_arm	Placebo	0.000175957864477103	0.00752177248224954	875	5	0.981342055623632	0.998721388536602
ASV_1398	trial_arm	Placebo	6.98746151266666e-05	0.00523129083998758	875	5	0.989346002127996	0.998721388536602
ASV_821	visit	Week 72	0.000154578852320685	0.0137415823673145	875	9	0.991028320227455	0.999252621640131
Actinobacillus	trial_arm	Placebo	-0.00105222963035306	0.110319471555322	875	458	0.992392359241134	0.999591060292624
ASV_216	trial_arm	Placebo	0.000162776664423772	0.035674205497421	875	71	0.996360441884057	0.999798230651488
Sneathia	visit18m_azm	visit18m_azm	-3.23543943435252e-05	0.01532356428199	875	7	0.998315821443091	0.999798230651488
ASV_561	visit18m_azm	visit18m_azm	-0.000199866444931638	0.0261801404202187	875	15	0.993910541581259	0.999798230651488
ASV_767	visit	Week 48	-2.85621446905392e-05	0.00613152272067215	875	5	0.996284340769779	0.999798230651488
ASV_767	visit	Week 72	-1.01326891461708e-05	0.00656907730178233	875	5	0.99876963164876	0.999798230651488
ASV_1398	visit	Week 72	-1.05501090394081e-05	0.00572190525039137	875	5	0.998529391208743	0.999798230651488
ASV_1398	visit18m_azm	visit18m_azm	-4.27268907620741e-07	0.00804875442652323	875	5	0.999957659772867	0.999957659772867
